,Result_UID,num,num_distinct_results,group,act_id,OrganizationID,MLocID,StationDes,MonLocType,HUC12_Name,ELEV_Ft,AU_ID,FishCode,SpawnCode,WaterTypeCode,WaterBodyCode,BacteriaCode,DO_code,ben_use_code,pH_code,DO_SpawnCode,OWRD_Basin,EcoRegion2,EcoRegion3,wqstd_code,Pollu_ID,Calc_Crit,Combine_Result_Cmnts,Combine_Result,Activity_Type,SampleMedia,SampleSubmedia,SampleStartDate,SampleStartTime,chr_uid,Char_Name,Char_Speciation,Sample_Fraction,CASNumber,Result_status,Result_Numeric,IRResultNWQSunit,ActDepthUnit,Result_Depth,act_depth_height,Result_Depth_Unit,Act_Depth_Top,Act_Depth_Top_Unit,Act_Depth_Bottom,Act_Depth_Bottom_Unit,Time_Basis,Statistical_Base,Statistic_N_Value,act_sam_compnt_name,lab_Comments,General_Comments,Analytical_method,QualifierAbbr,QualifierTxt,IDLType,IDLValue,IDLUnit,MDLType,MDLValue,MDLUnit,MRLType,MRLUnit,MRLValue,URLType,URLValue,URLUnit,TribalLand,Result_Operator,Result_Unit,IRWQSUnitName,Result_Type,Result,is_highest_QL,num_QL_levels,drop_DQL,group,code,rational,num_depths
618,48788641,4,4,281,35263-ORDEQ:201008141000:FM,CRK_WQX,35263-ORDEQ,Columbia River N Shoreline at E end of Vancouver Water Resources Education Center Beach (WA),River/Stream,Lake River-Frontal Columbia River,5,OR_SR_1708000302_88_100670,20,11,2,2,2,3,88,4,11,Columbia River,MARINE WEST COAST FOREST,3,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,8/14/2010,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.13,10.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: VAN #2,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.13,NA,1,No,281,,,1
619,48788646,4,4,281,35263-ORDEQ:201008141000:FM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,281,,,1
620,48792050,2,2,282,35263-ORDEQ:201206101350:FM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,282,,,1
621,48792053,2,2,282,35263-ORDEQ:201206101350:FM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,282,,,1
622,48792045,2,2,282,35263-ORDEQ:201206101350:FM,CRK_WQX,35263-ORDEQ,Columbia River N Shoreline at E end of Vancouver Water Resources Education Center Beach (WA),River/Stream,Lake River-Frontal Columbia River,5,OR_SR_1708000302_88_100670,20,11,2,2,2,3,88,4,11,Columbia River,MARINE WEST COAST FOREST,3,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/10/2012,50:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,13.5,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-10; Equip: coho,Dissolved Oxygen Using an ISE,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,13.5,NA,1,No,282,,,1
623,48792051,2,2,282,35263-ORDEQ:201206101350:FM,CRK_WQX,35263-ORDEQ,Columbia River N Shoreline at E end of Vancouver Water Resources Education Center Beach (WA),River/Stream,Lake River-Frontal Columbia River,5,OR_SR_1708000302_88_100670,20,11,2,2,2,3,88,4,11,Columbia River,MARINE WEST COAST FOREST,3,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/10/2012,50:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,14.56,14.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-10; Equip: coho,Dissolved Oxygen Using an ISE,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,14.56,NA,1,No,282,,,1
624,51908935,2,2,283,20090672-449-FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,Surface Water,8/17/2008,00:00.0,985,Dissolved oxygen (DO),NA,NA,NA,Final,8.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Failed. Quality control criteria exceeded during analysis.,NULL,Dissolved Oxygen by Winkler Technique,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,Method Detection Level,1,mg/l,Minimum Reporting Level,mg/l,1,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.6,Yes,1,No,283,,,1
625,51913514,2,2,283,20090672-962-FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,Surface Water,8/17/2008,00:00.0,985,Dissolved oxygen (DO),NA,NA,NA,Final,8.93,8.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Failed. Quality control criteria exceeded during analysis.,NULL,Total Dissolved Oxygen by Membrane Electrode Method,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,Method Detection Level,1,mg/l,Minimum Reporting Level,mg/l,1,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.93,Yes,1,No,283,,,1
626,48786293,2,2,284,35264-ORDEQ:200903061400:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,3/6/2009,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,13.67,13.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: YSI 556,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,13.67,Yes,1,No,284,,,1
627,48786298,2,2,284,35264-ORDEQ:200903061400:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,3/6/2009,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,12.5,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: OWEB Hach Winkler,Dissolved Oxygen in Water,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,12.5,Yes,1,No,284,,,1
628,48784801,2,2,285,35264-ORDEQ:200906151445:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/15/2009,45:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.34,9.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: OWEB Hach Winkler; DQL based on meter audit,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.34,Yes,1,No,285,,,1
629,48784797,2,2,285,35264-ORDEQ:200906151445:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/15/2009,45:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.05,10.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: YSI 556,Dissolved Oxygen Using an ISE,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.05,Yes,1,No,285,,,1
630,48788221,4,4,286,35264-ORDEQ:201007121040:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/12/2010,40:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.26,9.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,split used YSI 556: Chum; Equip: YSI 556: Chum,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.26,Yes,1,No,286,,,1
631,48788229,4,4,286,35264-ORDEQ:201007121040:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/12/2010,40:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.16,8.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Split used 50886; Equip: 50892,Dissolved Oxygen in Water,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.16,Yes,1,No,286,,,1
632,48788230,4,4,286,35264-ORDEQ:201007121040:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/12/2010,40:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.31,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,split used YSI 556: Chum; Equip: YSI 556: Chum,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.31,Yes,1,No,286,,,1
633,48788226,4,4,286,35264-ORDEQ:201007121040:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/12/2010,40:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.03,8.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Split used 50886; Equip: 50892,Dissolved Oxygen in Water,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.03,Yes,1,No,286,,,1
634,48789218,2,2,287,35264-ORDEQ:201009201610:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,9/20/2010,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.85,9.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: HACH 50886,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.85,No,2,Yes,287,52,Multiple results at datetime and higher DQL exists,1
635,48789219,2,2,287,35264-ORDEQ:201009201610:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,9/20/2010,10:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.4,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Meter calibrated on-site 9/20; Equip: YSI 556: Chinook,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.4,Yes,2,No,287,,,1
636,48795313,2,2,288,35264-ORDEQ:201307151030:FM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,No,288,,,1
637,48795314,2,2,288,35264-ORDEQ:201307151030:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/15/2013,30:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.9,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cal. 7/15/13; Equip: Chinook,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.9,NA,1,No,288,,,1
638,48795320,2,2,288,35264-ORDEQ:201307151030:FM,CRK_WQX,35264-ORDEQ,"Columbia River Backwater Pool at Nichols Boatworks, Hood River",River/Stream,Grays Creek-Columbia River,74,OR_LK_1707010511_88_100135,17,30,2,2,2,3,88,4,30,Hood,WESTERN CORDILLERA,9,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,7/15/2013,30:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,8.22,8.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cal. 7/15/13; Equip: Chinook,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,8.22,NA,1,No,288,,,1
639,48791128,2,2,289,35557-ORDEQ:201109161253:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,9/16/2011,53:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.16,9.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calibrated on 9/16/2011; Equip: YSI - PINK,Dissolved Oxygen Using an ISE,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.16,Yes,1,No,289,,,1
640,48791127,2,2,289,35557-ORDEQ:201109161253:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,9/16/2011,53:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.31,9.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: 20631-00; DQL based on audit,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.31,Yes,1,No,289,,,1
641,48791423,2,2,290,35557-ORDEQ:201111151100:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,11/15/2011,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.29,10.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: 20631-00; DQL based on audit,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.29,No,2,Yes,290,52,Multiple results at datetime and higher DQL exists,1
642,48791424,2,2,290,35557-ORDEQ:201111151100:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,11/15/2011,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.69,11.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Calibrated on 11/13/11.; Equip: YSI PINK,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.69,Yes,2,No,290,,,1
643,48792282,2,2,291,35557-ORDEQ:201206151017:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/15/2012,17:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,10.16,10.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: hach kit,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,10.16,No,2,Yes,291,52,Multiple results at datetime and higher DQL exists,1
644,48792283,2,2,291,35557-ORDEQ:201206151017:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,6/15/2012,17:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,11.36,11.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last calibration 6/15/12 ; Equip: ysi pink,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,11.36,Yes,2,No,291,,,1
645,48793760,2,2,292,35557-ORDEQ:201210191045:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,10/19/2012,45:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.93,9.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Equip: hach kit,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.93,No,2,Yes,292,52,Multiple results at datetime and higher DQL exists,1
646,48793761,2,2,292,35557-ORDEQ:201210191045:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,10/19/2012,45:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,9.48,9.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,last calibration 10/19/12 ; Equip: ysi pink,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,9.48,Yes,2,No,292,,,1
647,48794208,2,2,293,35557-ORDEQ:201302151100:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,2/15/2013,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,13.59,13.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Dissolved Oxygen in Water,DQL=B,"Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,13.59,No,2,Yes,293,52,Multiple results at datetime and higher DQL exists,1
648,48794204,2,2,293,35557-ORDEQ:201302151100:FM,CRK_WQX,35557-ORDEQ,Columbia River Shoreline Upstream of Germany Creek,River/Stream,Cathlamet Channel-Columbia River,9,OR_SR_1708000309_04_100665,20,11,2,2,2,3,4,4,11,Columbia River,MARINE WEST COAST FOREST,1,3,154,NA,NA,NA,Field Msr/Obs,Water,NA,2/15/2013,00:00.0,985,Dissolved oxygen (DO),NA,Dissolved,NA,Final,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,cal. 2/15/13; Equip: pink,Dissolved Oxygen Using an ISE,DQL=A,Data of known Quality; meets QC limits established in a DEQ approved QAPP.,NA,NA,NA,NA,NA,NA,Minimum Reporting Level,mg/l,0.01,NA,NA,NA,0,=,mg/l,mg/l,Actual,15.1,Yes,2,No,293,,,1
