"","OrganizationID","MLocID","StationDes","MonLocType","HUC12_Name","ELEV_Ft","AU_ID","WaterTypeCode","WaterBodyCode","ben_use_code","OWRD_Basin","wqstd_code","Pollu_ID","Char_Name","SampleMedia","SampleSubmedia","Sample_Fraction","Result_status","Statistical_Base","Time_Basis","SampleStartDate","SampleStartTime","Act_Depth_Top","act_depth_height","Result_Type","Result_UID","Result_Numeric","Result_Unit","DO_res","Result_Operator","IRWQSUnitName","lab_Comments","General_Comments","QualifierAbbr","QualifierTxt","DO_code","DO_Class","DO_SpawnCode","SpawnStart","SpawnEnd","crit_30D","crit_7Mi","crit_Min","DO_sat","Temp_res","Violation"
"2001","OREGONDEQ","11321-ORDEQ","Johnson Creek at SE 17th Avenue (Portland)","River/Stream","Lower Johnson Creek",21,"OR_SR_1709001201_02_104170",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2015-10-15,"07:13:00",NA,NA,"Actual",45269713,9.8,"mg/l",9.8,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,94,13.2,1
"2002","OREGONDEQ","34234-ORDEQ","Lower Cozine Creek at Davis Street Bridge","River/Stream","South Yamhill River",94,"OR_WS_170900080701_02_104451",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-04-20,"15:30:00",NA,NA,"Actual",43321227,10.4,"mg/l",10.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,97,12.6,0
"2003","SBWC_WQX","33628-ORDEQ","Cox Creek at Kappler Road (Milton Creek)","River/Stream","Milton Creek",220,"OR_WS_170900120303_02_104559",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-05-28,"10:40:00",NA,NA,"Actual",48819832,10.52,"mg/l",10.52,"=","mg/l",NA,NA,"DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",20,"10/15","6/15",8,6.5,6,93.2558333086395,9.7,1
"2004","SBWC_WQX","33629-ORDEQ","Dart Creek at Robinette Road (Milton Creek)","River/Stream","Milton Creek",205,"OR_WS_170900120303_02_104559",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2008-07-30,"09:50:00",NA,NA,"Actual",48816483,6.4,"mg/l",6.4,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,"10/15","6/15",8,6.5,6,59.4070231315607,11.7,1
"2005","OREGONDEQ","28491-ORDEQ","Salt Creek at River Mile 1.5","River/Stream","Lower Salt Creek",110,"OR_SR_1709000805_02_104050",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-19,"12:50:00",NA,NA,"Actual",48271508,3.5,"mg/l",3.5,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,38,19.3,1
"2006","OREGONDEQ","10376-ORDEQ","McKenzie River at Coburg Road","River/Stream","Walterville Canal-McKenzie River",396,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-10-20,"14:54:00",NA,NA,"Actual",47236768,12.1,"mg/l",12.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,12.2,0
"2007","MFWWC(NOSTORETID)","10671-ORDEQ","Little Fall Creek","River/Stream","Lower Little Fall Creek",636,"OR_SR_1709000108_02_103732",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-04-14,"10:45:00",NA,NA,"Actual",47173693,11.3,"mg/l",11.3,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,92.8420783744549,6,0
"2008","WRK_(NOSTORETID)","18741-ORDEQ","Oswego Creek mouth","River/Stream","Oswego Creek-Willamette River",6,"OR_WS_170900120104_02_104553",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-09-15,"11:40:00",NA,NA,"Actual",45635839,8.4,"mg/l",8.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.037068613607,19.8,1
"2009","WRK_(NOSTORETID)","36877-ORDEQ","Mission Creek at Champoeg Park Visitor's Center","River/Stream","Champoeg Creek",86,"OR_WS_170900070305_02_104416",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-09-20,"08:30:00",NA,NA,"Actual",45636055,6.54,"mg/l",6.54,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",24,"1/1","5/15",6.5,5,4,65.8953760369223,15.6,1
"2010","WRK_(NOSTORETID)","36877-ORDEQ","Mission Creek at Champoeg Park Visitor's Center","River/Stream","Champoeg Creek",86,"OR_WS_170900070305_02_104416",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-01-13,"10:00:00",NA,NA,"Actual",45618435,10.06,"mg/l",10.06,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",24,"1/1","5/15",6.5,5,4,86.2420664732593,8.5,1
"2011","WRK_(NOSTORETID)","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-19,"11:18:00",NA,NA,"Actual",45619714,8.23,"mg/l",8.23,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,91.0881309310285,20.2,1
"2012","WRK_(NOSTORETID)","10376-ORDEQ","McKenzie River at Coburg Road","River/Stream","Walterville Canal-McKenzie River",396,"OR_SR_1709000407_02_103884",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-09-16,"13:15:00",NA,NA,"Actual",45614405,10.5,"mg/l",10.5,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,13.3,0
"2013","WRK_(NOSTORETID)","11054-ORDEQ","Mary's River at Avery Park Bridge (Corvallis)","River/Stream","Lower Marys River",201,"OR_SR_1709000302_02_103812",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-10-20,"15:00:00",NA,NA,"Actual",45623306,9.35,"mg/l",9.35,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,86.7777149345093,11.7,1
"2014","WRK_(NOSTORETID)","10352-ORDEQ","Willamette River at Old Hwy 34 Bridge (Corvallis)","River/Stream","Fraizer Creek-Willamette River",200,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-02-19,"11:15:00",NA,NA,"Actual",45618256,10.9,"mg/l",10.9,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",20,"10/15","6/15",6.5,5,4,89.7493114663577,6.7,1
"2015","WRK_(NOSTORETID)","18741-ORDEQ","Oswego Creek mouth","River/Stream","Oswego Creek-Willamette River",6,"OR_WS_170900120104_02_104553",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-05-12,"09:45:00",NA,NA,"Actual",45632979,8.81,"mg/l",8.81,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",3,"Cool Water",25,"1/1","6/15",6.5,5,4,84.940814933951,13.7,1
"2016","WRK_(NOSTORETID)","33748-ORDEQ","Multnomah Channel at Sauvie Island Ramp","River/Stream","Multnomah Channel",5,"OR_SR_1709001203_88_104184",2,2,88,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2011-10-18,"09:40:00",NA,NA,"Actual",45614729,9.52,"mg/l",9.52,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,92.188440861279,13.9,1
"2017","MFWWC(NOSTORETID)","25807-ORDEQ","Lost Creek at Elijah Bristow State Park 20 feet downstream of bridge","River/Stream","Lost Creek",619,"OR_SR_1709000107_02_103728",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-09-15,"12:05:00",NA,NA,"Actual",47175085,8.5,"mg/l",8.5,"=","mg/l","Failed. Quality control criteria exceeded during analysis.","NULL","DQL=B","Data of known but lesser quality; Data may not meet established QC but is within marginal acceptance criteria; or data value may be accurate, however controls used to measure Data Quality Objective (DQO) elements failed (e.g., batch failed to meet blank QC limit);",2,"Cold Water",13,"9/1","6/15",8,6.5,6,96.8842935230069,20.7,0
"2018","MFWWC(NOSTORETID)","37310-ORDEQ","Dexter Lake Trib above Lowell below W 7th St","River/Stream","Dexter Reservoir-Middle Fork Willamette River",753,"OR_WS_170900010703_02_104213",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-12,"14:00:00",NA,NA,"Actual",47174019,8.59,"mg/l",8.59,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",24,"1/1","5/15",8,6.5,6,84.4800876219039,13.4,1
"2019","OREGONDEQ","28491-ORDEQ","Salt Creek at River Mile 1.5","River/Stream","Lower Salt Creek",110,"OR_SR_1709000805_02_104050",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-05-31,"10:38:00",NA,NA,"Actual",43373461,5.8,"mg/l",5.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,61,18,1
"2020","SBWC_WQX","34531-ORDEQ","Scappoose Creek at RM 3.9 (Multnomah Channel)","River/Stream","Scappoose Creek",10,"OR_SR_1709001203_02_104177",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-02-25,"15:00:00",NA,NA,"Actual",48817344,12.36,"mg/l",12.36,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,98.3197187179314,5.6,0
"2021","SBWC_WQX","37601-ORDEQ","Cedar Creek at RM 1.1","River/Stream","North Scappoose Creek",743,"OR_WS_170900120302_02_104558",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-03-30,"00:00:00",NA,NA,"Actual",48817542,12.1,"mg/l",12.1,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,98.2814982189042,5.4,0
"2022","SBWC_WQX","37602-ORDEQ","Cox Cr at RM 3.4","River/Stream","Milton Creek",458,"OR_WS_170900120303_02_104559",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-08-30,"17:00:00",NA,NA,"Actual",48820417,10,"mg/l",10,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,"10/15","6/15",8,6.5,6,96.0213247998948,12.8,0
"2023","SBWC_WQX","37602-ORDEQ","Cox Cr at RM 3.4","River/Stream","Milton Creek",458,"OR_WS_170900120303_02_104559",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2010-08-30,"17:00:00",NA,NA,"Actual",48820417,10,"mg/l",10,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,"10/15","6/15",8,6.5,6,96.0213247998948,12.8,0
"2024","SBWC_WQX","37622-ORDEQ","Salmon Cr at Mouth ","River/Stream","Milton Creek",220,"OR_WS_170900120303_02_104559",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water",NA,"Dissolved","Final",NA,NA,2009-11-16,"13:05:00",NA,NA,"Actual",48818899,9.88,"mg/l",9.88,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",20,"10/15","6/15",8,6.5,6,83.2483582602467,7.6,1
"2025","OREGONDEQ","31872-ORDEQ","Abiqua Creek at Gallon House Bridge","River/Stream","Lower Abiqua Creek",179,"OR_SR_1709000901_02_104062",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-05-12,"15:11:00",NA,NA,"Actual",48269890,12,"mg/l",12,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,9.3,0
"2026","OREGONDEQ","10373-ORDEQ","Mary's River at 99W (Corvallis)","River/Stream","Lower Marys River",201,"OR_SR_1709000302_02_103812",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-16,"12:45:00",NA,NA,"Actual",47231232,9.2,"mg/l",9.2,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,97,18.2,0
"2027","OREGONDEQ","10373-ORDEQ","Mary's River at 99W (Corvallis)","River/Stream","Lower Marys River",201,"OR_SR_1709000302_02_103812",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-12-02,"13:45:00",NA,NA,"Actual",48289663,10.6,"mg/l",10.6,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,94,9.9,1
"2028","OREGONDEQ","10948-ORDEQ","South Yamhill River at Hwy 99W (Mcminnville)","River/Stream","South Yamhill River",96,"OR_SR_1709000807_02_104060",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-04-19,"13:22:00",NA,NA,"Actual",46860198,9.7,"mg/l",9.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,98,15.9,0
"2029","OREGONDEQ","36875-ORDEQ","Luckiamute River at Buena Vista Road","River/Stream","Nisley Reservoir-Luckiamute River",158,"OR_SR_1709000305_02_103829",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-04-05,"08:43:00",NA,NA,"Actual",46602526,10.7,"mg/l",10.7,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,95,11,0
"2030","OREGONDEQ","14008-ORDEQ","Clackamas River at Memaloose Road","River/Stream","Helion Creek-Clackamas River",871,"OR_SR_1709001104_02_104155",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-04-04,"09:51:00",NA,NA,"Actual",46906476,11.9,"mg/l",11.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,8,0
"2031","OREGONDEQ","14008-ORDEQ","Clackamas River at Memaloose Road","River/Stream","Helion Creek-Clackamas River",871,"OR_SR_1709001104_02_104155",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2012-12-17,"10:24:00",NA,NA,"Actual",44931664,12.6,"mg/l",12.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,98,4.8,0
"2032","OREGONDEQ","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-08-19,"12:11:00",NA,NA,"Actual",43497575,7.3,"mg/l",7.3,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,87,24.6,1
"2033","OREGONDEQ","10363-ORDEQ","Yamhill River at Dayton","River/Stream","Hawn Creek-Yamhill River",67,"OR_SR_1709000807_02_104061",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2016-02-17,"13:09:00",NA,NA,"Actual",46826290,10.8,"mg/l",10.8,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,10.3,0
"2034","OREGONDEQ","10555-ORDEQ","Willamette River at Marion Street (Salem)","River/Stream","Croisan Creek-Willamette River",116,"OR_SR_1709000703_05_104014",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-10-20,"08:39:00",NA,NA,"Actual",43546947,9.6,"mg/l",9.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",20,"10/15","6/15",6.5,5,4,97,15.6,0
"2035","OREGONDEQ","11275-ORDEQ","Coast Fork Willamette at Mt. Pisgah Park","River/Stream","Papenfus Creek-Coast Fork Willamette River",452,"OR_SR_1709000204_02_103787",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2012-08-21,"13:20:00",NA,NA,"Actual",47282821,9.4,"mg/l",9.4,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,100,21.8,0
"2036","OREGONDEQ","10801-ORDEQ","Swan Island Channel Midpoint","River/Stream","Balch Creek-Willamette River",5,"OR_SR_1709001202_88_104175",2,2,88,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2012-08-15,"12:22:00",NA,NA,"Actual",47282466,13.8,"mg/l",13.8,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",24,"1/1","5/15",6.5,5,4,100,24.7,0
"2037","OREGONDEQ","11321-ORDEQ","Johnson Creek at SE 17th Avenue (Portland)","River/Stream","Lower Johnson Creek",21,"OR_SR_1709001201_02_104170",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-12-18,"08:53:00",NA,NA,"Actual",47333543,13,"mg/l",13,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,94,2.1,0
"2038","OREGONDEQ","12553-ORDEQ","North Santiam River at Gates School Road Bridge","River/Stream","Mad Creek-North Santiam River",916,"OR_SR_1709000503_02_103906",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-12-17,"12:57:00",NA,NA,"Actual",44835048,11.9,"mg/l",11.9,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",13,"9/1","6/15",8,6.5,6,100,7.5,0
"2039","OREGONDEQ","12552-ORDEQ","McKenzie River at Mckenzie Bridge","River/Stream","Florence Creek-McKenzie River",1360,"OR_SR_1709000402_02_104588",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2010-12-21,"12:15:00",NA,NA,"Actual",47255837,11.7,"mg/l",11.7,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",28,"8/15","6/15",8,6.5,6,96,5.2,0
"2040","OREGONDEQ","31875-ORDEQ","Little Pudding River at Rambler Road","River/Stream","Lower Little Pudding River",130,"OR_SR_1709000901_02_104068",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-03-26,"11:29:00",NA,NA,"Actual",48265869,9.1,"mg/l",9.1,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",25,"1/1","6/15",6.5,5,4,76,8.1,1
"2041","OREGONDEQ","32068-ORDEQ","Noyer Creek at Hwy 212, St. Paul Lutheran Church (North Fork, Deep Creek, Clackamas)","River/Stream","North Fork Deep Creek-Deep Creek",543,"OR_WS_170900110605_02_104547",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2008-04-07,"12:01:00",NA,NA,"Actual",48267065,11.9,"mg/l",11.9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,100,8.4,0
"2042","OREGONDEQ","32074-ORDEQ","Rock Creek at 172nd, Stony Brook Court","River/Stream","Rock Creek-Clackamas River",302,"OR_WS_170900110607_02_104549",2,2,2,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water",NA,"Final",NA,NA,2009-06-02,"10:50:00",NA,NA,"Actual",43374129,9,"mg/l",9,"=","mg/l",NA,"NULL","DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",2,"Cold Water",25,"1/1","6/15",8,6.5,6,94,17.7,1
"2043","OREGONDEQ","37103-ORDEQ","Willamette River at Goracke Road","River/Stream","Lake Creek-Willamette River",267,"OR_SR_1709000306_05_103854",2,2,5,"Willamette",3,154,"Dissolved oxygen (DO)","Water","Surface Water","Dissolved","Final",NA,NA,2014-02-04,"10:42:00",NA,NA,"Actual",46056347,11.6,"mg/l",11.6,"=","mg/l",NA,NA,"DQL=A","Data of known Quality; meets QC limits established in a DEQ approved QAPP.",3,"Cool Water",24,"1/1","5/15",6.5,5,4,92.6362496099332,5.4,0
